itemId,seriesId,flag,detail,source
45286,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1036
45287,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1037
45289,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1039
69709,15489,span-retracted,"withdrew the model's own #?-?: the volume collects a back-up feature from Justice League (2011), which is not on this shelf, and the shelf's own numbering is shared by two runs",line 1048
93423,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1050
111098,15854,span-retracted,"withdrew the model's own #?-?: not a collected edition — a 21-42pp single issue of Valiant's Solar v2 (1991), flagged IsCollection by its ComicInfo format tag",line 1065
57125,15861,span-retracted,withdrew the model's own #?-?: a range in DC Solo's numbering would capture Marvel's and Titan's issues of the same numbers; the runs have to be split first,line 1066
39311,15929,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1070
39312,15929,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1071
52115,16131,span-retracted,withdrew the model's own #?-?: the record quoted is Vol. 2's and ComicVine's #1-10 disagrees with it; the shelf's numbering is shared by two runs,line 1072
52117,16131,span-retracted,"withdrew the model's own #?-?: no claim of its own, in a numbering two runs share",line 1073
52133,16131,span-retracted,withdrew the model's own #?-?: a 2015-run trade whose range would land on 1992-run issues of the same numbers,line 1074
52136,16131,span-retracted,withdrew the model's own #?-?: its #1-46 comes from a record with no cached page and covers every issue file on the shelf,line 1075
52137,16131,span-retracted,"withdrew the model's own #?-?: no claim beyond a single-comic record (""Spider-Man 2099 #2"")",line 1076
118879,16131,span-retracted,"withdrew the model's own #?-?: the same file as 52133, filed twice",line 1077
95998,16260,span-retracted,withdrew the model's own #?-?: four runs number from #1 on this shelf and two collection lines share the ordinals; a Masterworks range would land on the 1993 and 1999 issues of the same numbers,line 1080
105911,16633,span-retracted,"withdrew the model's own #?-?: the collection holds two minis that both number #1-5, so one range cannot describe it without claiming the other mini's issues",line 1082
45384,17058,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1102
14889,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1113
14890,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1114
14891,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1115
14892,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1116
14893,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1117
14894,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1118
14895,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1119
14896,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1120
14897,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1121
14898,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1122
14899,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1123
14900,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1124
14901,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1125
14902,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1126
14903,1715,span-retracted,"withdrew the model's own #?-?: every volume is its own separately-numbered mini starting at #1, so the ranges are indistinguishable and none is this Series' coordinate",line 1127
